location,parameter,unit,country,city,date.utc,coordinates_latitude,coordinates_longitude,avgvalue
GANDY,pm25,µg/m³,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,27.8928,-82.5383,2.04285714285714
GARINGER,pm25,µg/m³,US,Charlotte-Gastonia-Concord,2019-11-16 16:00:00.000000,35.2411,-80.7831,6.42857142857143
GC_MAD,pm25,µg/m³,US,St. Louis,2019-11-16 16:00:00.000000,38.7045,-90.1397,22.6153846153846
GPORT YC,pm25,µg/m³,US,Gulfport-Biloxi,2019-11-16 16:00:00.000000,30.39,-89.0497,12.0428571428571
GRAND RAPIDS,pm25,µg/m³,US,Grand Rapids-Wyoming,2019-11-16 16:00:00.000000,42.984699,-85.671097,5.08461538461538
GREEN BAY E HIGH,pm25,µg/m³,US,Green Bay,2019-11-16 16:00:00.000000,44.5167,-87.9939,4.22857142857143
Gainesville,pm25,µg/m³,US,Gainesville,2019-11-16 13:00:00.000000,34.3003,-83.8139,11.0285714285714
Garden,pm25,µg/m³,US,Anchorage,2019-11-16 15:00:00.000000,61.205861,-149.8246,5.76923076923077
Garden City,pm25,µg/m³,US,ADA,2019-11-16 16:00:00.000000,43.647888,-116.269409,26.2142857142857
Garden Valley,pm25,µg/m³,US,BOISE,2019-11-16 16:00:00.000000,44.104498,-115.972386,9.28571428571429
Geronimo,pm25,µg/m³,US,Tucson,2019-11-16 16:00:00.000000,32.25,-110.9667,10.6428571428571
Gilory - 9th Street,pm25,µg/m³,US,San Jose-Sunnyvale-Santa Clara,2019-11-16 16:00:00.000000,36.999571,-121.574684,7.45454545454545
Glendale Community C,pm25,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.5694,-112.1915,12.15
Glendora - Laurel,pm25,µg/m³,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.1439,-117.8508,12.7
Glenpool,pm25,µg/m³,US,Tulsa,2019-11-16 03:00:00.000000,35.9525,-96.0033,9.6
Globeville,pm25,µg/m³,US,DENVER,2019-11-16 16:00:00.000000,39.785622,-104.988469,14.9769230769231
Goleta,pm25,µg/m³,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.445301,-119.827797,4.64285714285714
Grand Portage,pm25,µg/m³,US,COOK,2019-11-16 16:00:00.000000,47.9721,-89.6908,3.33333333333333
Grangeville,pm25,µg/m³,US,IDAHO,2019-11-16 16:00:00.000000,45.931301,-116.115196,4.92857142857143
Grants Pass - Parksi,pm25,µg/m³,US,Grants Pass,2019-11-16 16:00:00.000000,42.434149,-123.348466,14.0714285714286
Grass Valley,pm25,µg/m³,US,Truckee-Grass Valley,2019-11-16 16:00:00.000000,39.234402,-121.055603,5.61538461538462
Great Falls Overlook,pm25,µg/m³,US,CASCADE,2019-11-16 16:00:00.000000,47.494318,-111.303317,4.43846153846154
Greeley Hospital,pm25,µg/m³,US,Greeley,2019-11-16 16:00:00.000000,40.4147,-104.7061,19.7384615384615
GreenValley,pm25,µg/m³,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.048705,-115.052942,12.2
Greenfield,pm25,µg/m³,US,FRANKLIN,2019-11-16 16:00:00.000000,42.605816,-72.596689,5.14285714285714
Greenville-ESC,pm25,µg/m³,US,Greenville,2019-11-16 16:00:00.000000,34.843899,-82.414597,5.38
Gridley,pm25,µg/m³,US,Chico,2019-11-16 16:00:00.000000,39.32756,-121.66881,20.1428571428571
Groton Fort Griswold,pm25,µg/m³,US,Norwich-New London,2019-11-16 16:00:00.000000,41.3536,-72.0789,4.49285714285714
Gwinnett Tech,pm25,µg/m³,US,Atlanta-Sandy Springs-Marietta,2019-11-16 11:00:00.000000,33.9636,-84.0664,6.15
HAMPTON,pm25,µg/m³,US,Virginia Beach-Norfolk-Newport News,2019-11-16 16:00:00.000000,37.103683,-76.386948,10.6857142857143
HARRINGTON BCH,pm25,µg/m³,US,Milwaukee-Waukesha-West Allis,2019-11-16 16:00:00.000000,43.4981,-87.81,3.89285714285714
HATTIEAVEN,pm25,µg/m³,US,Winston-Salem,2019-11-16 16:00:00.000000,36.1106,-80.2267,9.46428571428571
HAZ2,pm25,µg/m³,US,PERRY,2019-11-16 16:00:00.000000,37.2831,-83.2203,17.4818181818182
HERNANDO,pm25,µg/m³,US,Memphis,2019-11-16 16:00:00.000000,34.820556,-89.987778,21.0071428571429
HICKORY,pm25,µg/m³,US,Hickory-Lenoir-Morganton,2019-11-16 16:00:00.000000,35.728889,-81.365556,5.0
HVILLE,pm25,µg/m³,US,Nashville-Davidson--Murfreesboro,2019-11-16 16:00:00.000000,36.2975,-86.6525,17.0
Hamilton PS 46,pm25,µg/m³,US,RAVALLI,2019-11-16 16:00:00.000000,46.243621,-114.158889,4.03333333333333
Hammond-167th St,pm25,µg/m³,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.594427,-87.495044,25.9142857142857
Harriman,pm25,µg/m³,US,Harriman,2019-11-16 16:00:00.000000,35.9386,-84.5439,9.66666666666667
Harrisburg,pm25,µg/m³,US,Harrisburg-Carlisle,2019-11-16 16:00:00.000000,40.246992,-76.846988,6.4
Hartford-Huntley,pm25,µg/m³,US,Hartford-West Hartford-East Hartford,2019-11-16 16:00:00.000000,41.771444,-72.679923,4.52142857142857
Hattiesburg,pm25,µg/m³,US,Hattiesburg,2019-11-16 16:00:00.000000,31.322779,-89.287498,12.2785714285714
Haverhill,pm25,µg/m³,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,42.7708,-71.1028,2.61538461538462
Havre,pm25,µg/m³,US,MT1,2019-11-16 15:00:00.000000,48.551019,-109.677483,6.57142857142857
Haws Athletic Center,pm25,µg/m³,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,32.7592,-97.3414,18.3071428571429
Hawthorne,pm25,µg/m³,US,Salt Lake City,2019-11-16 16:00:00.000000,40.733501,-111.871696,11.5857142857143
Healdton,pm25,µg/m³,US,Ardmore,2019-11-16 03:00:00.000000,34.256901,-97.474197,5.2
Heritage Park,pm25,µg/m³,US,Kansas City,2019-11-16 16:00:00.000000,38.8386,-94.7464,6.07857142857143
Herriman #3,pm25,µg/m³,US,Salt Lake City,2019-11-16 16:00:00.000000,40.496408,-112.036305,6.85
Hidden Valley,pm25,µg/m³,US,PINAL,2019-11-16 16:00:00.000000,32.884761,-112.03705,10.5714285714286
Hillcrest HS,pm25,µg/m³,US,Springfield,2019-11-16 16:00:00.000000,37.256069,-93.299692,8.89166666666667
Hillsboro - Hare Fie,pm25,µg/m³,US,Portland-Vancouver-Beaverton,2019-11-16 16:00:00.000000,45.528501,-122.972398,13.5857142857143
Hilo,pm25,µg/m³,US,Hilo,2019-11-16 16:00:00.000000,19.717562,-155.110535,3.14285714285714
Hinds CC,pm25,µg/m³,US,Jackson,2019-11-16 16:00:00.000000,32.346905,-90.225928,20.1357142857143
Hobbs Jefferson,pm25,µg/m³,US,Hobbs,2019-11-16 13:00:00.000000,32.7267,-103.1233,3.9
Holbrook,pm25,µg/m³,US,GREENE,2019-11-16 07:00:00.000000,39.82,-80.2897,22.04
Holtsville,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.8278,-73.0575,4.31428571428571
Honolulu,pm25,µg/m³,US,Honolulu,2019-11-16 16:00:00.000000,21.310301,-157.858093,3.28571428571429
Horicon Wildlife Are,pm25,µg/m³,US,DODGE,2019-11-16 16:00:00.000000,43.46611,-88.621109,8.84285714285714
Horn Point,pm25,µg/m³,US,DORCHESTER,2019-11-16 14:00:00.000000,38.5876,-76.1408,13.25
Houston,pm25,µg/m³,US,WASHINGTON,2019-11-16 16:00:00.000000,40.269,-80.244,17.2571428571429
Houston Deer Park C3,pm25,µg/m³,US,Houston-Sugar Land-Baytown,2019-11-16 16:00:00.000000,29.670025,-95.128508,15.0785714285714
Huron,pm25,µg/m³,US,FRESNO,2019-11-16 15:00:00.000000,36.1994,-120.0991,7.15384615384615
Hurricane,pm25,µg/m³,US,WASHINGTON,2019-11-16 16:00:00.000000,37.179,-113.3052,8.03571428571429
Hurst Road,pm25,µg/m³,US,Fairbanks,2019-11-16 16:00:00.000000,64.762973,-147.310297,2.09090909090909
I25 Denver,pm25,µg/m³,US,Denver-Aurora,2019-11-16 16:00:00.000000,39.732144,-105.015313,10.7307692307692
Idaho City,pm25,µg/m³,US,BOISE,2019-11-16 16:00:00.000000,43.823017,-115.838557,20.5833333333333
Idaho Falls / Penfor,pm25,µg/m³,US,Idaho Falls,2019-11-16 16:00:00.000000,43.4683,-112.053101,7.42857142857143
Indio - Jackson Stre,pm25,µg/m³,US,Riverside-San Bernardino-Ontario,2019-11-16 14:00:00.000000,33.708566,-116.215394,12.4833333333333
Indio-29 Palms,pm25,µg/m³,US,N/A,2019-11-16 16:00:00.000000,33.71969,-116.1897,9.90714285714286
Indpls - I-70 E,pm25,µg/m³,US,Indianapolis,2019-11-16 16:00:00.000000,39.787933,-86.13088,27.3714285714286
Indpls-W.18th St,pm25,µg/m³,US,Indianapolis,2019-11-16 16:00:00.000000,39.7889,-86.2147,21.2642857142857
"Iowa City, Hoover Sc",pm25,µg/m³,US,Iowa City,2019-11-16 16:00:00.000000,41.658195,-91.503471,26.65
Ironton - ODOT,pm25,µg/m³,US,Portsmouth,2019-11-16 16:00:00.000000,38.508114,-82.659301,11.9
JERSEYVL,pm25,µg/m³,US,JERSEY,2019-11-16 16:00:00.000000,39.101439,-90.344494,12.3428571428571
JOHNSTON,pm25,µg/m³,US,Raleigh-Cary,2019-11-16 16:00:00.000000,35.59095,-78.4622,9.42857142857143
JPRECC,pm25,µg/m³,US,Paducah,2019-11-16 15:00:00.000000,37.0581,-88.5725,17.25
Jackson,pm25,µg/m³,US,Jackson,2019-11-16 16:00:00.000000,35.705338,-88.81959,16.5833333333333
Jackson NCORE,pm25,µg/m³,US,Jackson,2019-11-16 16:00:00.000000,32.329111,-90.182722,15.3538461538462
Jackson Road,pm25,µg/m³,US,Sarasota-Bradenton-Venice,2019-11-16 16:00:00.000000,27.0892,-82.3625,2.11111111111111
Jean,pm25,µg/m³,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,35.785665,-115.357087,9.8
Jefferson,pm25,µg/m³,US,Albuquerque,2019-11-16 16:00:00.000000,35.1441,-106.6044,21.5214285714286
Jeffersonville - Bat,pm25,µg/m³,US,CLARK,2019-11-16 16:00:00.000000,38.288191,-85.741337,40.2714285714286
Jerome Mack,pm25,µg/m³,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.141875,-115.078742,25.2428571428571
Jersey City FH,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.725452,-74.052292,6.825
Joe Neal,pm25,µg/m³,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.270592,-115.238282,6.58571428571429
John A. Chesnut Sr.,pm25,µg/m³,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,28.0903,-82.7008,3.1
John Day Dayton St,pm25,µg/m³,US,GRANT,2019-11-16 16:00:00.000000,44.417999,-118.951302,21.8285714285714
Johnstown,pm25,µg/m³,US,Johnstown,2019-11-16 16:00:00.000000,40.3097,-78.9158,13.5214285714286
Joliet,pm25,µg/m³,US,WILL,2019-11-16 16:00:00.000000,41.526885,-88.116474,21.2428571428571
KAHULUI,pm25,µg/m³,US,MAUI,2019-11-16 16:00:00.000000,20.869444,-156.492417,1.71428571428571
KALAMAZOO,pm25,µg/m³,US,Kalamazoo-Portage,2019-11-16 16:00:00.000000,42.2781,-85.5419,6.35
KILLENS,pm25,µg/m³,US,Dover,2019-11-16 16:00:00.000000,38.9847,-75.5556,13.5
KNI-Topeka,pm25,µg/m³,US,Topeka,2019-11-16 16:00:00.000000,39.0242,-95.7114,12.5928571428571
KNIGHT_P,pm25,µg/m³,US,Mount Vernon,2019-11-16 16:00:00.000000,38.088902,-88.625,17.5357142857143
KS Hawaii,pm25,µg/m³,US,HAWAII,2019-11-16 16:00:00.000000,19.611915,-155.055038,3.5
Kamiah-ID,pm25,µg/m³,US,IDAHO,2019-11-16 16:00:00.000000,46.2094,-116.027496,14.28
Kapolei,pm25,µg/m³,US,Honolulu,2019-11-16 16:00:00.000000,21.323601,-158.088593,1.92857142857143
Karnack C85,pm25,µg/m³,US,Marshall,2019-11-16 16:00:00.000000,32.6706,-94.1681,9.49285714285714
Kaufman C71,pm25,µg/m³,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,32.565,-96.3175,11.6357142857143
Keeler,pm25,µg/m³,US,Bishop,2019-11-16 16:00:00.000000,36.4878,-117.871,5.2
Keene,pm25,µg/m³,US,Keene,2019-11-16 13:00:00.000000,42.930521,-72.272332,1.625
Kenner,pm25,µg/m³,US,New Orleans-Metairie-Kenner,2019-11-16 16:00:00.000000,30.0411,-90.2728,5.86666666666667
Kennewick-Metaline,pm25,µg/m³,US,Kennewick-Richland-Pasco,2019-11-16 16:00:00.000000,46.2183,-119.2015,9.93571428571429
Kent-James & Central,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.386101,-122.230202,7.78571428571429
Kernville,pm25,µg/m³,US,KERN,2019-11-16 16:00:00.000000,35.755,-118.4175,23.3142857142857
Ketchum,pm25,µg/m³,US,BLAINE,2019-11-16 16:00:00.000000,43.682556,-114.371094,3.85714285714286
"Kihei, Maui",pm25,µg/m³,US,Kahului-Wailuku,2019-11-16 16:00:00.000000,20.7808,-156.4461,2.21428571428571
King Greenleaf Rec C,pm25,µg/m³,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,38.875161,-77.012816,9.14285714285714
Kingery Near-road #1,pm25,µg/m³,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.578603,-87.557392,24.5357142857143
Kittanning,pm25,µg/m³,US,Pittsburgh,2019-11-16 16:00:00.000000,40.8142,-79.565,7.94
Klamath Falls - Pete,pm25,µg/m³,US,Klamath Falls,2019-11-16 16:00:00.000000,42.190296,-121.731369,19.9285714285714
Kona,pm25,µg/m³,US,Hilo,2019-11-16 16:00:00.000000,19.5097,-155.9133,2.14285714285714
LACROSSE DOT,pm25,µg/m³,US,La Crosse,2019-11-16 16:00:00.000000,43.7781,-91.225,18.6214285714286
LANSING FILLEY ST,pm25,µg/m³,US,Lansing-East Lansing,2019-11-16 16:00:00.000000,42.76138,-84.562867,3.90714285714286
LEEDS,pm25,µg/m³,US,Birmingham-Hoover,2019-11-16 16:00:00.000000,33.5453,-86.5492,9.29285714285714
LEGGETT,pm25,µg/m³,US,Rocky Mount,2019-11-16 16:00:00.000000,35.988278,-77.5843,9.5
LIBERTY,pm25,µg/m³,US,Kansas City,2019-11-16 16:00:00.000000,39.303056,-94.376389,7.66666666666667
LLCHD BAM,pm25,µg/m³,US,Lincoln,2019-11-16 16:00:00.000000,40.812558,-96.675733,2.42857142857143
LOUDONMS,pm25,µg/m³,US,Knoxville,2019-11-16 16:00:00.000000,35.7197,-84.3417,7.91666666666667
LUMS 2,pm25,µg/m³,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.5511,-75.7308,12.15
LWATTOWR,pm25,µg/m³,US,Thomasville-Lexington,2019-11-16 16:00:00.000000,35.8145,-80.2627,6.71428571428571
LYNN,pm25,µg/m³,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,42.474701,-70.971901,3.0
La Grande Hall & N S,pm25,µg/m³,US,La Grande,2019-11-16 16:00:00.000000,45.3235,-118.0778,4.02857142857143
Lacey-College St,pm25,µg/m³,US,Olympia,2019-11-16 16:00:00.000000,47.029301,-122.821503,8.60714285714286
Lacrosse-Hill St,pm25,µg/m³,US,Pullman,2019-11-16 16:00:00.000000,46.8153,-117.8739,7.83571428571429
Ladue,pm25,µg/m³,US,St. Louis,2019-11-16 16:00:00.000000,38.650259,-90.350463,24.9461538461538
Lafayette,pm25,µg/m³,US,Lafayette,2019-11-16 16:00:00.000000,30.2258,-92.042801,10.72
Lake City,pm25,µg/m³,US,Lake City,2019-11-16 16:00:00.000000,30.1783,-82.6192,3.15555555555556
Lake Elsinore - W. F,pm25,µg/m³,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.676535,-117.331027,19.3642857142857
Lake Forest Park-Tow,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.755001,-122.280602,4.71428571428572
Lake Ilo,pm25,µg/m³,US,DUNN,2019-11-16 16:00:00.000000,47.342589,-102.645997,1.71428571428571
Lake Sugema,pm25,µg/m³,US,VAN BUREN,2019-11-16 16:00:00.000000,40.693298,-92.006104,18.375
Lakeville - Near Roa,pm25,µg/m³,US,DAKOTA,2019-11-16 16:00:00.000000,44.706123,-93.285803,12.2857142857143
Lancaster,pm25,µg/m³,US,Lancaster,2019-11-16 16:00:00.000000,40.0467,-76.2833,8.46428571428571
Lancaster DW,pm25,µg/m³,US,Lancaster,2019-11-16 16:00:00.000000,40.0439,-76.1125,10.4
Lancaster-Division,pm25,µg/m³,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.669589,-118.130689,14.8571428571429
Laney College,pm25,µg/m³,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.793624,-122.263376,9.18181818181818
Laramie County Mobil,pm25,µg/m³,US,Cheyenne,2019-11-16 16:00:00.000000,41.08536,-104.52277,2.76923076923077
Laurel Oaks Elementa,pm25,µg/m³,US,Naples-Marco Island,2019-11-16 16:00:00.000000,26.2992,-81.72,4.42222222222222
Lawrenceville,pm25,µg/m³,US,Pittsburgh,2019-11-16 16:00:00.000000,40.4656,-79.9611,18.8571428571429
Lawton North,pm25,µg/m³,US,Lawton,2019-11-16 03:00:00.000000,34.632999,-98.428802,7.6
Leavenworth-Evans St,pm25,µg/m³,US,Wenatchee,2019-11-16 16:00:00.000000,47.5988,-120.6647,12.0153846153846
Lebanon,pm25,µg/m³,US,Lebanon,2019-11-16 16:00:00.000000,40.33733,-76.383446,7.17857142857143
Lebec,pm25,µg/m³,US,KERN,2019-11-16 15:00:00.000000,34.8416,-118.8647,12.0
Lee Vining,pm25,µg/m³,US,MONO,2019-11-16 16:00:00.000000,37.962069,-119.120278,2.89285714285714
Leech Lake Nation: C,pm25,µg/m³,US,CASS,2019-11-16 16:00:00.000000,47.38443,-94.60166,4.15384615384615
Lewistown,pm25,µg/m³,US,FERGUS,2019-11-16 16:00:00.000000,47.048537,-109.455315,5.775
Libby Courthouse,pm25,µg/m³,US,LINCOLN,2019-11-16 16:00:00.000000,48.3841,-115.548,14.7384615384615
Lincoln,pm25,µg/m³,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.89,-121.3,11.75
Lindon,pm25,µg/m³,US,Provo-Orem,2019-11-16 16:00:00.000000,40.3414,-111.7136,9.60714285714286
Livermore - Rincon,pm25,µg/m³,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.687526,-121.784217,6.91666666666667
Lompoc H Street,pm25,µg/m³,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.637798,-120.456703,7.42857142857143
Londonderry - Moose,pm25,µg/m³,US,ROCKINGHAM,2019-11-16 16:00:00.000000,42.862531,-71.38014,3.84615384615385
Long Creek,pm25,µg/m³,US,Seneca,2019-11-16 16:00:00.000000,34.805,-83.237503,3.4
Longmont,pm25,µg/m³,US,Boulder,2019-11-16 16:00:00.000000,40.164585,-105.100861,11.1230769230769
Longview-30th Ave,pm25,µg/m³,US,Longview,2019-11-16 16:00:00.000000,46.1394,-122.9619,9.45714285714286
Look Rock - GSMNP,pm25,µg/m³,US,Knoxville,2019-11-16 16:00:00.000000,35.6322,-83.9422,8.78571428571429
Loretto,pm25,µg/m³,US,Lawrenceburg,2019-11-16 16:00:00.000000,35.116866,-87.419726,17.1666666666667
Los Angeles - N. Mai,pm25,µg/m³,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.066429,-118.226755,22.0714285714286
Lyons,pm25,µg/m³,US,LINN,2019-11-16 16:00:00.000000,44.778743,-122.617048,12.6785714285714
MA,pm25,µg/m³,US,Salt Lake City,2019-11-16 16:00:00.000000,40.712064,-112.111122,10.0071428571429
MADISON EAST,pm25,µg/m³,US,Madison,2019-11-16 16:00:00.000000,43.1008,-89.3572,17.8
MARION,pm25,µg/m³,US,Memphis,2019-11-16 16:00:00.000000,35.1967,-90.1911,8.9625
MARYVILL,pm25,µg/m³,US,Knoxville,2019-11-16 16:00:00.000000,35.7683,-83.9422,7.91666666666667
MATH & SCIENCE CTR,pm25,µg/m³,US,Richmond,2019-11-16 16:00:00.000000,37.55652,-77.40027,14.0071428571429
MCADORY,pm25,µg/m³,US,Birmingham-Hoover,2019-11-16 16:00:00.000000,33.3311,-87.0036,8.62142857142857
MENDNHAL,pm25,µg/m³,US,Greensboro-High Point,2019-11-16 16:00:00.000000,36.109006,-79.802314,6.35714285714286
MICMAC,pm25,µg/m³,US,AROOSTOOK,2019-11-16 16:00:00.000000,46.6964,-68.033096,4.07142857142857
MILITARY PARK,pm25,µg/m³,US,WAYNE,2019-11-16 16:00:00.000000,42.312078,-83.103469,9.18333333333333
MILWAUKEE 16TH ST,pm25,µg/m³,US,Milwaukee-Waukesha-West Allis,2019-11-16 15:00:00.000000,43.0178,-87.9333,6.93846153846154
MILWAUKEE COLLEGE AV,pm25,µg/m³,US,MILWAUKEE,2019-11-16 16:00:00.000000,42.93257,-87.93434,7.25714285714286
MILWAUKEE SER DNR,pm25,µg/m³,US,Milwaukee-Waukesha-West Allis,2019-11-16 16:00:00.000000,43.0611,-87.9125,7.0
MLK,pm25,µg/m³,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.7394,-75.5581,10.4
MMCA81006,pm25,µg/m³,US,CA8 - ARB,2019-11-16 16:00:00.000000,41.839188,-122.851245,3.42857142857143
MMCA81010,pm25,µg/m³,US,CA8 - ARB,2019-11-16 16:00:00.000000,40.50524,-122.543371,7.46153846153846
MMCA81015,pm25,µg/m³,US,SACRAMENTO,2019-11-16 16:00:00.000000,38.610935,-122.868862,3.15384615384615
MMCA81016,pm25,µg/m³,US,CA8 - ARB,2019-11-16 15:00:00.000000,41.30427,-123.537247,10.6153846153846
MMCA81024,pm25,µg/m³,US,CA8 - ARB,2019-11-16 16:00:00.000000,41.047111,-123.67522,31.7857142857143
MMCA81026,pm25,µg/m³,US,CA8 - ARB,2019-11-16 16:00:00.000000,41.528063,-122.364457,7.44444444444444
MMCA81027,pm25,µg/m³,US,CA8 - ARB,2019-11-16 16:00:00.000000,41.796273,-123.37522,28.5714285714286
MMCA81032,pm25,µg/m³,US,CA8 - ARB,2019-11-16 16:00:00.000000,38.211447,-122.13295,0.0
MMCA81033,pm25,µg/m³,US,CA8 - ARB,2019-11-16 14:00:00.000000,38.804247,-123.01825,2.625
MMCA81036,pm25,µg/m³,US,CA8 - ARB,2019-11-16 15:00:00.000000,38.753157,-122.622163,4.0
MMCA81042,pm25,µg/m³,US,CA8 - ARB,2019-11-16 16:00:00.000000,38.510685,-122.805905,3.76923076923077
MMCA81046,pm25,µg/m³,US,CA8 - ARB,2019-11-16 16:00:00.000000,38.507606,-122.478955,4.42857142857143
MMNPS1017,pm25,µg/m³,US,NPS,2019-11-16 15:00:00.000000,41.426761,-122.381108,4.81818181818182
MOBILE - SANTA ANA,pm25,µg/m³,US,SANDOVAL,2019-11-16 16:00:00.000000,35.338407,-106.524292,7.57142857142857
MON,pm25,µg/m³,US,PHILADELPHIA,2019-11-16 16:00:00.000000,39.988842,-75.207205,11.5642857142857
MONTG,pm25,µg/m³,US,Montgomery,2019-11-16 16:00:00.000000,32.4069,-86.2564,15.7
Macon Forestry,pm25,µg/m³,US,Macon,2019-11-16 11:00:00.000000,32.8031,-83.5447,5.18
Madisonville,pm25,µg/m³,US,New Orleans-Metairie-Kenner,2019-11-16 16:00:00.000000,30.4293,-90.1997,7.03571428571429
Madras - Westside Sc,pm25,µg/m³,US,JEFFERSON,2019-11-16 16:00:00.000000,44.6306,-121.131599,18.9714285714286
Malta,pm25,µg/m³,US,PHILLIPS,2019-11-16 16:00:00.000000,48.317507,-107.862471,4.37692307692308
Mammoth Cave NP,pm25,µg/m³,US,Bowling Green,2019-11-16 16:00:00.000000,37.1314,-86.1481,10.4857142857143
Mammoth Lakes,pm25,µg/m³,US,MONO,2019-11-16 16:00:00.000000,37.645718,-118.966515,7.68888888888889
Manhattan/IS143,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.8492,-73.9319,5.12857142857143
Maple Falls-Azure Wa,pm25,µg/m³,US,WHATCOM,2019-11-16 16:00:00.000000,48.9477,-122.1471,8.56428571428572
Marcus Hook,pm25,µg/m³,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.818715,-75.413973,11.2285714285714
Marshall,pm25,µg/m³,US,Marshall,2019-11-16 16:00:00.000000,44.4572,-95.835,4.42857142857143
Marysville-7th Ave,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,48.055,-122.175797,13.9285714285714
Maspeth,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,2019-11-16 15:00:00.000000,40.7269,-73.8933,3.85384615384615
Mayo Clinic,pm25,µg/m³,US,Jacksonville,2019-11-16 16:00:00.000000,30.2603,-81.4533,2.88571428571429
McAlester,pm25,µg/m³,US,McAlester,2019-11-16 03:00:00.000000,34.906082,-95.794128,7.8
McCall,pm25,µg/m³,US,VALLEY,2019-11-16 16:00:00.000000,44.890197,-116.1065,14.7142857142857
McDonough,pm25,µg/m³,US,Atlanta-Sandy Springs-Marietta,2019-11-16 16:00:00.000000,33.4347,-84.1617,9.14615384615385
McMillan Reservoir,pm25,µg/m³,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,38.921848,-77.013176,10.7333333333333
